hire_date,is_manager,gender,ethnicity,crosschq_asmt_score,crosschq_ref_score,crosschq_references_fraud,age_at_hire,was_referral,terminated_in_first_6_months,strengths_1,strengths_2,Strengths_3,Strengths_4,Strengths_5,Strengths_6,Strengths_7,Strengths_8,Strengths_9,Strengths_10,Strengths_11,Strengths_12,Strengths_13,Strengths_14,Strengths_15,Strengths_16,Strengths_17,Weakness_1,Weakness_2,Weakness_3,Weakness_4,Weakness_5,Weakness_6,Weakness_7,Weakness_8,Weakness_9,Weakness_10,compared_to_others_1,compared_to_others_2,compared_to_others_3,compared_to_others_4,compared_to_others_5,compared_to_others_6,compared_to_others_7,compared_to_others_8,compared_to_others_9
2020-08-31,True,male,Asian,4.72,4.33,False,28,False,False,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,4.8,4.8,3.5,4.2,4.8,4.5,4.2,4,4.5
2020-08-31,True,female,White/Caucasian,3.89,3.5,False,29,True,False,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,4.5,4.2,4,4.2,3.8,3,4.2,3.8,3.8
2020-08-31,True,male,White/Caucasian,3.89,4.18,False,32,False,False,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,4,4.5,4.2,3.8,4.2,4,4,4.5,4.8
2020-08-31,True,female,Other,4.39,4.22,True,37,False,False,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,5,5,5,5,4,4,5,5
2020-08-31,True,female,White/Caucasian,4.11,4.87,False,38,True,False,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4.5,4.8,4.8,4,4.8,4.5,4.8,4.5,5
2020-09-07,True,female,Other,4,4.43,False,28,False,False,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,4.2,4.8,4.5,4.2,4,4.5,4.2,4.5,4.5
2020-09-14,True,male,Black/African American,4.28,4.78,False,33,False,False,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,4.5,5,4.8,5,5,4.5,5,4.8,4.8
2020-09-21,True,male,White/Caucasian,4.67,4.44,False,33,False,False,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.8,5,4,4.5,5,4,4.2,4.2,4.8
2020-09-28,True,female,Asian,4.5,4.43,False,27,False,False,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,5,4.8,3.8,4.2,4.5,4.2,4,4.2,4.8
2020-09-28,True,male,Other,4.06,3.59,False,31,False,False,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,4.2,4.5,3.5,4,3.8,2.8,4,3,3.2
2020-09-28,True,female,White/Caucasian,3.94,4.14,False,42,False,False,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,4.4,4.6,4,4,4.2,3.4,4.4,4.4,4.4
2020-10-05,True,male,Asian,4.33,4.39,False,22,False,False,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,3.8,4.8,4.5,4.5,4.8,4.5,4.8,4.5,4.5
2020-10-05,True,male,Other,4,3.76,False,23,True,True,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,4,4.5,3.5,4.2,3.8,3,4,4,4
2020-10-05,True,male,Other,4.11,4.67,False,26,False,False,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,4.2,4.5,4.2,4.5,4,4.5,4,4,4.8
2020-10-05,True,male,White/Caucasian,4.28,4.28,False,28,True,False,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4,4.5,4.8,4.8,4,4,4.2,4,4.5
2020-10-05,True,female,White/Caucasian,3.94,4.33,False,29,False,False,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,4.2,4.5,4.2,4.2,4,4,4.5,3.8,4.5
2020-10-05,True,male,Other,4.11,4.18,False,29,False,True,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3.5,5,5,4.2,4,3.8,4.2,4.8,4.5
2020-10-05,True,female,White/Caucasian,4.78,4.44,False,35,True,False,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,4.5,3.8,4.2,4.8,4.5,4.5,4,4,4.5
2020-10-12,True,male,Asian,4,4.13,False,31,False,False,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,3.5,4.5,4.5,4,4,4,4.2,4.2,4.8
2020-10-12,True,male,White/Caucasian,4,4.35,False,35,False,False,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4.8,3.8,4.5,4.2,4.8,4.8,3.8,4
2020-10-13,True,male,White/Caucasian,3.5,3.85,False,28,True,False,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,3.5,4.5,5,3.8,3.8,3,3.8,4.5,4.5
2020-10-19,True,male,Hispanic/Latinx,1.72,3.93,True,28,False,False,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.8,3.2,2,4,3.5,3,3,3.8,3
2020-10-19,True,male,Hispanic/Latinx,3.83,4.35,False,29,False,False,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,3.8,4.5,4.5,4,4,4.5,4.2,3.8,4.5
2020-10-19,True,female,Black/African American,5,4.44,False,39,True,False,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,4.5,4.2,4.5,4.8,4,4.2,4.5,4.8
2020-10-26,True,female,White/Caucasian,3.56,4.59,False,27,False,False,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,4.5,4.2,4.5,4.2,4.2,4.8,4.2,4.5
2020-10-26,True,male,Other,4.89,4.07,False,35,True,False,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,3.5,4.8,4.2,4.2,4.8,4,4.2,4.2,4.8
2020-11-02,True,female,Black/African American,4.83,4.04,False,23,True,False,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,4,4.8,4,4.2,4.2,3.8,4.8,4,4.2
2020-11-02,True,female,Asian,3.89,4.43,False,23,True,False,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,3.8,4.8,4,3.5,4.2,4.5,4,4.2,3.8
2020-11-02,True,male,White/Caucasian,4.39,4.63,False,23,False,False,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.2,5,4.5,4.8,4.2,4.5,4.8,4.8,5
2020-11-02,True,male,Black/African American,4.44,4.19,False,24,False,False,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,4.3,5,5,4.3,4.3,4.3,4.7,4.3,4.7
2020-11-02,True,female,Asian,4.89,4.87,False,24,True,False,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4.5,4.8,5,4.2,5,4.2,5,5,5
2020-11-02,True,female,White/Caucasian,4.28,4.98,False,25,False,False,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,4.8,5,5,4.8,4.8,4.5,5,5,5
2020-11-02,True,male,White/Caucasian,4.5,3.67,False,25,True,False,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,4,4,3,4,4.2,3.2,4,3.8,3.5
2020-11-02,True,female,Black/African American,4.28,4.48,False,25,True,False,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4.5,5,4.5,4.2,4.8,4.5,5,4.5,4.5
2020-11-02,True,female,White/Caucasian,4,4.52,False,26,False,False,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,4.5,4.5,4.2,4,4.2,3.8,4.2,4.5,4.5
2020-11-02,True,male,Asian,4.44,4.59,False,26,False,False,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4.2,5,4.5,5,5,4,4.5,4.5,4.8
2020-11-02,True,male,White/Caucasian,4.28,4.59,False,29,True,False,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,5,4.8,4,4.2,4.5,4.2,4.5,5
2020-11-02,True,male,Other,4.28,4.72,False,30,True,False,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,4.5,4.5,4,4.5,4.8,4.2,4.8,4.5,4.5
2020-11-02,True,male,Black/African American,4.11,4.35,False,32,True,False,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,4.5,4.5,3.8,4.2,4.2,4,4.8,4.8,4.2
2020-11-02,True,female,Black/African American,3.89,4.53,False,41,False,False,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4.2,4.8,4.8,3.8,4.4,4.6,4.6,3.8,4.6
2020-11-02,True,male,Hispanic/Latinx,3.44,4.09,False,51,True,False,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,4,4.8,3.5,4,4.2,3.5,4,4.5,4.5
2020-11-02,True,male,White/Caucasian,3.78,4.65,False,54,True,False,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,4.8,4.8,4,4.5,4.5,4,4,4.2,4.5
2020-11-04,True,male,Asian,3.11,4.65,False,31,False,False,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,4.5,4.5,3.8,4.2,4.8,4.5,4,3.5,4.8
2020-11-09,True,male,Asian,3.22,3.5,False,33,True,False,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,4,3.8,2.5,4,3,2.2,3.5,3.5,3.8
2020-11-09,True,male,White/Caucasian,4,4.91,False,56,True,False,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,4,4.8,4.5,5,4.5,4.5,4.8,4.8,4.8
2020-11-16,True,male,White/Caucasian,3.89,4.91,False,25,False,False,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,4.2,4.8,4.2,4.8,4.8,4.8,4,4.8,4.8
2020-11-16,True,female,White/Caucasian,4.17,4.8,False,25,True,False,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4.2,5,4.5,4.5,4.8,4.5,4.5,4.2,4.5
2020-11-16,True,female,White/Caucasian,4.83,4.59,False,27,True,False,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,4.2,5,4.8,4.2,4.5,5,5,3.8,4.5
2020-11-16,True,male,White/Caucasian,4.06,4.31,False,27,False,False,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.7,4.3,3.3,4.3,4.3,4,4.7,4,4.3
2020-11-16,True,male,White/Caucasian,3.89,4.67,False,30,False,False,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,4.5,5,4.5,4.2,4.2,4.2,4,4.5,4.8
2020-11-16,True,male,White/Caucasian,2.17,4.28,False,31,False,False,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,3.7,4.7,3.7,4,4.3,3,3.3,3.3,4.3
2020-11-16,True,female,White/Caucasian,4.67,4.8,False,36,False,False,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4.2,5,4.2,4.5,4.8,4,4.2,5,4.8
2020-11-16,True,male,Other,2.78,4.02,False,46,False,False,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,3.5,4.2,3.5,3.8,3.5,3.5,3.5,4.2,3.2
2020-11-17,True,male,Asian,4,4.15,False,22,False,False,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4.5,3.8,4.5,4.2,3.8,4.2,4.5,4.5
2020-11-23,True,male,White/Caucasian,3.89,4.67,False,29,False,False,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,4.8,4.5,4,4.2,4.5,4,4.5,4.8,4.8
2020-11-23,True,male,Asian,4.22,4.17,False,31,True,False,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,4.2,4.8,4.2,4.2,4,4.5,4.5,3.8,5
2020-11-30,True,male,Asian,4.22,4.35,False,26,False,False,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,4.5,4.5,4,4.8,4.5,4.5,4.2,4.5
2020-11-30,True,female,White/Caucasian,4.06,4.39,False,26,False,False,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4.5,4.8,4.2,4.2,4.2,4.2,4.5,4.5
2020-11-30,True,female,White/Caucasian,4.06,3.96,False,27,True,False,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3.2,4.8,4.2,4.5,4,3.2,4.2,3.2,4.2
2020-11-30,True,female,Asian,4.17,4.72,False,29,False,False,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,4.5,5,4.5,4.8,4.8,4.2,4.8,4.5,5
2020-11-30,True,male,Other,3.83,4.2,False,29,False,False,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,4.2,4.5,4.8,4,4.2,3.8,3.8,4,4.8
2020-11-30,True,male,Hispanic/Latinx,4.17,4.85,False,30,True,False,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,4.5,5,4.8,4.2,4.5,3.8,5,4.8,5
2020-11-30,True,female,White/Caucasian,4.06,4.93,False,30,False,False,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,5,4.8,4.2,4.8,4.8,4.2,4.5,4.8,5
2020-11-30,True,female,White/Caucasian,3.89,4.61,False,31,False,False,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4.8,4.8,3.5,4.5,4.8,3.5,4.5,4.5,4.5
2020-11-30,True,male,White/Caucasian,4,4.52,False,32,True,False,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,4.2,4.5,4,4.2,4.2,3.5,4.8,4.5,4.5
2020-12-01,True,male,Black/African American,4.56,4.5,False,28,False,False,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4.5,4.8,4.2,4.2,4.2,4,3.8,4.5,4.2
2020-12-01,True,male,Asian,5,4.93,False,30,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,5,5,5,5,5,5,5
2020-12-01,True,male,Black/African American,3.5,4.13,False,39,False,False,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,4,4.5,4,4.2,4,4.5,3.8,4.5,4.2
2020-12-01,True,male,Other,4.44,4.67,False,40,False,False,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,5,5,5,5,5,5,4.8
2020-12-01,True,male,Black/African American,3.83,4.24,False,44,False,False,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,4,4.2,4.5,4.5,4,4.5,4.5,4.2,4
2020-12-07,True,male,Other,4,3.76,False,24,True,False,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,4,3.8,4.2,3.8,3.8,4.2,3.5,3.8
2020-12-07,True,male,Other,4.22,4.02,False,28,True,False,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,4,4.8,4.5,3.5,3.8,4,4,4,4.8
2020-12-07,True,male,White/Caucasian,4.17,4.28,False,31,False,False,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,4.8,4.5,4.5,4.8,4.8,4.2,4,4.5,4.5
2020-12-07,True,male,White/Caucasian,4.06,4.74,False,51,True,False,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,4.2,4.8,4.2,4.5,4.8,4.5,4.8,5,5
2020-12-14,True,male,Asian,4.22,3.65,False,25,True,False,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3.8,4,4,4,4,4,4.2,3.2,3.2
2020-12-14,True,female,White/Caucasian,4.67,4.91,False,26,False,False,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4.8,4.8,4.8,4.8,5,4.5,4.5,4.5,4.8
2020-12-14,True,male,Asian,2.44,4.89,False,27,False,False,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,4.5,4.2,4.5,4.8,4.8,4.5,4.2,4.5,5
2020-12-14,True,male,White/Caucasian,3.72,4.36,False,28,True,False,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,4,4.3,4.3,3.7,4.3,3,4,4.3,3.7
2020-12-14,True,female,Asian,4.28,4.07,False,29,False,False,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,4,4,3.5,4.2,4.5,4,3.8,4.2,3.8
2020-12-14,True,male,Other,4.28,4.59,False,31,True,False,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.2,5,4.8,4.5,4,4.8,4.8,4.2,4.5
2020-12-14,True,female,Asian,4.28,4.59,False,40,False,False,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,4.5,4.2,4.5,4.8,4.2,4.5,4.2,4.8
2020-12-21,True,female,White/Caucasian,3.78,4.63,False,29,True,False,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,4,5,4,4.2,4.5,4.2,4.5,4,4.5
2021-01-01,True,male,Asian,4.11,4.35,False,29,False,False,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,3.8,4.8,4.2,4,4.2,4.8,4,4.5,4.8
2021-01-01,True,male,Other,4.33,4.32,False,31,False,False,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.5,4.2,4.8,4.2,4.5,4,4.8,4.5
2021-01-01,True,male,White/Caucasian,4.83,4.07,False,33,False,False,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4.5,4.5,3.8,4.5,4.8,4.2,4,4,4.2
2021-01-04,True,female,Other,3.83,4.85,False,23,False,True,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,4.5,5,4.5,3.8,5,4,4.5,4.5,4.2
2021-01-04,True,female,Asian,3.17,4.02,False,25,True,False,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,3.2,4.8,4.8,3.8,4,3.8,4,4.5,4.2
2021-01-04,True,male,Asian,4.61,4.83,False,25,True,False,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,4.5,5,4.8,4.5,4.5,3.5,4.8,4.5,5
2021-01-04,True,female,White/Caucasian,3.94,4.13,False,26,False,False,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,4,4.8,4.5,4,4,4,4.5,4,3.8
2021-01-04,True,male,Asian,3.28,3.13,False,26,True,False,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,3,3.8,3.5,3.2,3.2,3.2,3.2,3,3.8
2021-01-04,True,male,White/Caucasian,4.11,4.07,False,26,False,False,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,3.5,4.5,4.5,4.2,4,4,4.2,4.2,4.2
2021-01-04,True,female,Hispanic/Latinx,4.11,4.87,False,27,True,False,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,4.8,4.8,4.2,4.5,4.8,4.8,4.2,4.5,5
2021-01-04,True,female,White/Caucasian,3.22,4.37,False,27,False,False,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,4.2,4.5,3.2,4.5,4,4,4.2,4.5,4.2
2021-01-04,True,male,Other,4.22,4.68,False,28,False,False,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4.5,5,4.8,4.2,4.5,4.8,5,4,5
2021-01-04,True,female,White/Caucasian,4.11,4.33,False,28,True,False,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,4.5,4.8,4.8,4.5,5,3.8,4.5,4.5,4.8
2021-01-04,True,female,Other,4.44,4.22,False,28,False,True,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.8,4.5,4,4,4.2,4.2,4,4.8,4.2
2021-01-04,True,male,Black/African American,4.78,4.22,False,29,False,False,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,3.8,4.6,4,4.2,4.2,4.2,4.4,4.6,4.4
2021-01-04,True,male,White/Caucasian,3.11,4.7,False,30,False,False,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,4.2,4.2,4.2,4.8,4.2,4.8,4.2,4.5
2021-01-04,True,male,Asian,4.06,4.61,False,30,False,False,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,4.2,4.5,4.5,4.2,5,4.5,3.8,4.8,4.5
2021-01-04,True,male,Asian,3.89,4.91,False,30,True,False,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,4.2,5,4.2,4.8,4.5,4.5,4.2,4.8,4.8
2021-01-04,True,male,White/Caucasian,4.89,4.5,False,34,False,True,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.8,4.8,4.2,5,4.8,4.8,4.8,4.5,4.8
2021-01-04,True,male,Other,4.06,4.65,False,35,False,True,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,4.8,4.8,5,4.8,4.8,4.5,4.8,4.8,4.8
2021-01-04,True,male,Other,4.22,4.83,False,37,False,False,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,4.5,4.8,4.8,4.5,5,4.5,4.5,4.5,4.5
2021-01-04,True,female,White/Caucasian,4.06,4.52,False,41,False,False,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.2,4.5,4,4.2,4.2,4.5,4,4.2,4.8
2021-01-04,True,male,Other,4.11,4.72,False,45,False,False,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4.2,5,5,4.2,4.5,4.8,4.8,4.8,4.5
2021-01-11,True,male,White/Caucasian,3.39,3.85,False,23,False,False,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,3.8,4.2,4.2,4,3.2,4,4,4,4.2
2021-01-11,True,female,White/Caucasian,4.28,4.41,False,27,False,True,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,4.2,5,4.5,4.2,4.8,4.5,4.2,4,5
2021-01-11,True,female,White/Caucasian,4.11,4.48,False,31,False,True,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,4.2,4.2,4.5,4.2,3.5,4.5,4.2,5
2021-01-11,True,male,White/Caucasian,5,4.15,False,37,False,False,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.5,4.2,3.8,4.8,4.2,3.5,4.2,4.2,4.5
2021-01-11,True,male,Black/African American,4.33,4.3,False,38,False,False,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.5,5,4,4.8,4.2,4.2,4.2,3.8,4.5
2021-01-11,True,male,White/Caucasian,4.28,4.35,False,38,False,False,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4.5,4.2,4.2,4.8,4.8,3.8,4,4.8,4.8
2021-01-11,True,male,White/Caucasian,5,4.24,False,45,False,False,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,4.2,4.8,3.8,4.8,4.2,3.8,4.5,4.5,4.8
2021-01-18,True,male,Hispanic/Latinx,3.83,4.22,False,26,True,False,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,4.2,4.8,3.8,4.5,4.5,3.8,4,4.8,4
2021-01-18,True,male,Black/African American,4.33,4.64,False,28,False,False,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,5,5,4.7,5,4.7,4.7,5,4,4.7
2021-01-18,True,female,Asian,4.78,4.59,False,29,False,False,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4.2,4.5,4.8,4.8,4.5,4,4.5,4.5,5
